"고유번호","일련번호","도시계획사항 코드","도시계획사항 명칭","결정조서 일련번호","고시 일련번호","라벨","고시일자","위도","경도"
"4972","제2종일반주거지역(7층이하)_00324","UQA124","제2종일반주거지역(7층이하)"," "," ","제2종일반주거지역(7층이하)"," ","37.5970671","127.0976981"
"4974","제2종일반주거지역_00729","UQA122","제2종일반주거지역"," "," ","제2종일반주거지역"," ","37.5534493","126.9048676"
"4976","제2종일반주거지역_00353","UQA122","제2종일반주거지역"," "," ","제2종일반주거지역"," ","37.5811756","127.017371"
"4978","제1종일반주거지역_00764","UQA121","제1종일반주거지역"," "," ","제1종일반주거지역"," ","37.5115937","126.853834"
"4980","제2종일반주거지역(7층이하)_00473","UQA124","제2종일반주거지역(7층이하)"," "," ","제2종일반주거지역(7층이하)"," ","37.6325744","127.0578982"
"4982","제2종일반주거지역(7층이하)_00032","UQA124","제2종일반주거지역(7층이하)"," "," ","제2종일반주거지역(7층이하)"," ","37.4929192","127.1428554"
"4985","제1종일반주거지역_00021","UQA121","제1종일반주거지역"," "," ","제1종일반주거지역"," ","37.5519313","127.1467758"
"4987","제2종일반주거지역(7층이하)_00795","UQA124","제2종일반주거지역(7층이하)"," "," ","제2종일반주거지역(7층이하)"," ","37.5091353","126.9211874"
"4989","제2종일반주거지역_01199","UQA122","제2종일반주거지역"," "," ","제2종일반주거지역"," ","37.515838","127.0405155"
"4991","제2종일반주거지역_01013","UQA122","제2종일반주거지역"," "," ","제2종일반주거지역"," ","37.5150427","126.9197581"
"4994","제2종일반주거지역_00363","UQA122","제2종일반주거지역"," "," ","제2종일반주거지역"," ","37.6101338","127.0227013"
"4995","제2종일반주거지역(7층이하)_00328","UQA124","제2종일반주거지역(7층이하)"," "," ","제2종일반주거지역(7층이하)"," ","37.6055445","127.0925856"
"4997","제3종일반주거지역_UQA12320140416113","UQA123","제3종일반주거지역","UQA12320140416113","58032786","제3종일반주거지역","20140403","37.6631194","127.0623158"
"5000","제3종일반주거지역_00745","UQA123","제3종일반주거지역"," "," ","제3종일반주거지역"," ","37.5467737","126.9305627"
"4503","제2종일반주거지역(7층이하)_UQA12420131112811","UQA124","제2종일반주거지역(7층이하)","UQA12420131112811","58032092","제2종일반주거지역(7층)","20130725","37.6025046","127.0744976"
"4506","제2종일반주거지역_01259","UQA122","제2종일반주거지역"," "," ","제2종일반주거지역"," ","37.5079118","127.081449"
"4510","제2종일반주거지역_00307","UQA122","제2종일반주거지역"," "," ","제2종일반주거지역"," ","37.5641084","127.062407"
"4511","제2종일반주거지역_00132","UQA122","제2종일반주거지역"," "," ","제2종일반주거지역"," ","37.54785","127.0130952"
"4512","제3종일반주거지역_UQA12320090203901","UQA123","제3종일반주거지역","UQA12320090203901","58012762","제3종일반주거지역"," ","37.537398","127.1268575"
"4642","제2종일반주거지역_00553","UQA122","제2종일반주거지역"," "," ","제2종일반주거지역"," ","37.590573","126.903866"
"4643","제3종일반주거지역_00438","UQA123","제3종일반주거지역"," "," ","제3종일반주거지역"," ","37.5708848","126.9070737"
"4644","제2종일반주거지역(7층이하)_00019","UQA124","제2종일반주거지역(7층이하)"," "," ","제2종일반주거지역(7층이하)"," ","37.4989189","127.1237456"
"4647","제2종일반주거지역(7층이하)_00474","UQA124","제2종일반주거지역(7층이하)"," "," ","제2종일반주거지역(7층이하)"," ","37.6313186","127.0624996"
"4655","제1종일반주거지역_00759","UQA121","제1종일반주거지역"," "," ","제1종일반주거지역"," ","37.5200455","126.8706621"
"4659","제2종일반주거지역_00377","UQA122","제2종일반주거지역"," "," ","제2종일반주거지역"," ","37.6007275","127.0323925"
"4660","제3종일반주거지역_00083","UQA123","제3종일반주거지역"," "," ","제3종일반주거지역"," ","37.5491536","126.9691293"
"4666","제2종일반주거지역_00523","UQA122","제2종일반주거지역"," "," ","제2종일반주거지역"," ","37.6533261","127.0703981"
"4816","준주거지역_4836","UQA130","준주거지역"," "," ","준주거지역"," ","37.5547757","126.9586955"
"4818","제2종일반주거지역_00043","UQA122","제2종일반주거지역"," "," ","제2종일반주거지역"," ","37.5284954","127.1442801"
"4820","제2종일반주거지역_00674","UQA122","제2종일반주거지역"," "," ","제2종일반주거지역"," ","37.5808157","126.9146858"
"4821","제3종일반주거지역_UQA12320131219985","UQA123","제3종일반주거지역","UQA12320131219985","58032308","제3종일반주거지역","20131205","37.576494","127.0495226"
"4969","제2종일반주거지역_00803","UQA122","제2종일반주거지역"," "," ","제2종일반주거지역"," ","37.5375656","126.8765033"
"4971","제2종일반주거지역(7층이하)_00079","UQA124","제2종일반주거지역(7층이하)"," "," ","제2종일반주거지역(7층이하)"," ","37.5470855","127.1228703"
"4973","제1종일반주거지역_01028","UQA121","제1종일반주거지역"," "," ","제1종일반주거지역"," ","37.5020673","126.978725"
"4975","제1종일반주거지역_00619","UQA121","제1종일반주거지역"," "," ","제1종일반주거지역"," ","37.6018398","126.9480743"
"4515","제2종일반주거지역(7층이하)_00146","UQA124","제2종일반주거지역(7층이하)"," "," ","제2종일반주거지역(7층이하)"," ","37.5613765","127.0287388"
"4518","제2종일반주거지역_01074","UQA122","제2종일반주거지역"," "," ","제2종일반주거지역"," ","37.479666","126.9236445"
"4520","제1종일반주거지역_00166","UQA121","제1종일반주거지역"," "," ","제1종일반주거지역"," ","37.5308955","127.0887133"
"4522","제3종일반주거지역_UQA12320130613513","UQA123","제3종일반주거지역","UQA12320130613513","58031347","제3종일반주거지역","20130502","37.5240982","127.1381276"
"4523","제1종일반주거지역_00066","UQA121","제1종일반주거지역"," "," ","제1종일반주거지역"," ","37.5664475","126.9723999"
"4531","제2종일반주거지역_01290","UQA122","제2종일반주거지역"," "," ","제2종일반주거지역"," ","37.4992153","127.103253"
"4532","제1종일반주거지역_00163","UQA121","제1종일반주거지역"," "," ","제1종일반주거지역"," ","37.5501117","127.0759394"
"4673","제2종일반주거지역_00498","UQA122","제2종일반주거지역"," "," ","제2종일반주거지역"," ","37.6240874","127.079091"
"4674","제2종일반주거지역_00169","UQA122","제2종일반주거지역"," "," ","제2종일반주거지역"," ","37.567637","127.0356117"
"4680","제3종일반주거지역_UQA12320110414816","UQA123","제3종일반주거지역","UQA12320110414816","58026952","제3종일반주거지역","20110324","37.5229429","126.8438558"
"4681","제2종일반주거지역_01060","UQA122","제2종일반주거지역"," "," ","제2종일반주거지역"," ","37.4826666","126.9554851"
"4682","제2종일반주거지역(7층이하)_00409","UQA124","제2종일반주거지역(7층이하)"," "," ","제2종일반주거지역(7층이하)"," ","37.6387652","127.0200127"
"4687","제3종일반주거지역_00576","UQA123","제3종일반주거지역"," "," ","제3종일반주거지역"," ","37.4929244","126.9039681"
"4691","제2종일반주거지역_01071","UQA122","제2종일반주거지역"," "," ","제2종일반주거지역"," ","37.4842148","126.9137041"
"4693","제2종일반주거지역_01451","UQA122","제2종일반주거지역"," "," ","제2종일반주거지역"," ","37.500591","126.9291551"
"4695","제1종일반주거지역_00271","UQA121","제1종일반주거지역"," "," ","제1종일반주거지역"," ","37.5892215","127.0056153"
"4696","제2종일반주거지역(7층이하)_00001","UQA124","제2종일반주거지역(7층이하)"," "," ","제2종일반주거지역(7층이하)"," ","37.5068498","126.9043056"
"4699","제3종일반주거지역_00337","UQA123","제3종일반주거지역"," "," ","제3종일반주거지역"," ","37.6302142","127.0607403"
"4700","제2종일반주거지역_00359","UQA122","제2종일반주거지역"," "," ","제2종일반주거지역"," ","37.597841","127.0126022"
"4703","제1종일반주거지역_01284","UQA121","제1종일반주거지역"," "," ","제1종일반주거지역"," ","37.5212996","127.0525782"
"4704","제3종일반주거지역_00632","UQA123","제3종일반주거지역"," "," ","제3종일반주거지역"," ","37.4977715","127.0023995"
"4705","제3종일반주거지역_UQA12320120426765","UQA123","제3종일반주거지역","UQA12320120426765","58028915","제3종일반주거지역","20120412","37.5455271","126.9496248"
"4823","제2종일반주거지역(7층이하)_00563","UQA124","제2종일반주거지역(7층이하)"," "," ","제2종일반주거지역(7층이하)"," ","37.5736249","126.9266712"
"4824","제3종일반주거지역_UQA12320091210003","UQA123","제3종일반주거지역","UQA12320091210003","12000639","제3종일반주거지역"," ","37.4864591","126.9063449"
"4826","제3종일반주거지역_00353","UQA123","제3종일반주거지역"," "," ","제3종일반주거지역"," ","37.6318042","127.0434262"
"4827","준주거지역_4538","UQA130","준주거지역"," "," ","준주거지역"," ","37.5506236","126.8644737"
"4832","제3종일반주거지역_00759","UQA123","제3종일반주거지역"," "," ","제3종일반주거지역"," ","37.5435381","126.8628375"
"4834","제3종일반주거지역_00092","UQA123","제3종일반주거지역"," "," ","제3종일반주거지역"," ","37.5481404","127.0407243"
"4977","제3종일반주거지역_00091","UQA123","제3종일반주거지역"," "," ","제3종일반주거지역"," ","37.5551498","127.0186889"
"4979","제2종일반주거지역(7층이하)_00529","UQA124","제2종일반주거지역(7층이하)"," "," ","제2종일반주거지역(7층이하)"," ","37.5803921","126.9048968"
"4981","제2종일반주거지역(7층이하)_00705","UQA124","제2종일반주거지역(7층이하)"," "," ","제2종일반주거지역(7층이하)"," ","37.5460031","126.8604712"
"4983","제1종일반주거지역_00744","UQA121","제1종일반주거지역"," "," ","제1종일반주거지역"," ","37.5094705","126.8679908"
"4986","제3종일반주거지역_00362","UQA123","제3종일반주거지역"," "," ","제3종일반주거지역"," ","37.6294715","127.0627174"
"4988","제2종일반주거지역(7층이하)_00429","UQA124","제2종일반주거지역(7층이하)"," "," ","제2종일반주거지역(7층이하)"," ","37.6843625","127.0439735"
"4990","제2종일반주거지역_00829","UQA122","제2종일반주거지역"," "," ","제2종일반주거지역"," ","37.571182","126.8425614"
"4992","제2종일반주거지역_00387","UQA122","제2종일반주거지역"," "," ","제2종일반주거지역"," ","37.6368914","127.0288213"
"4993","제2종일반주거지역_00283","UQA122","제2종일반주거지역"," "," ","제2종일반주거지역"," ","37.5728188","127.0485261"
"4524","제3종일반주거지역_00350","UQA123","제3종일반주거지역"," "," ","제3종일반주거지역"," ","37.6404338","127.0668225"
"4526","제2종일반주거지역(7층이하)_UQA12420121119227","UQA124","제2종일반주거지역(7층이하)","UQA12420121119227","58030148","제2종일반주거지역(7층)","20120726","37.5647002","126.8112475"
"4536","제2종일반주거지역_UQA12220140213017","UQA122","제2종일반주거지역","UQA12220140213017","58032531","제2종일반주거지역","20130328","37.6256612","127.0831082"
"4537","제3종일반주거지역_00501","UQA123","제3종일반주거지역"," "," ","제3종일반주거지역"," ","37.5713587","126.818811"
"4541","제2종일반주거지역(7층이하)_00297","UQA124","제2종일반주거지역(7층이하)"," "," ","제2종일반주거지역(7층이하)"," ","37.5893315","127.0534753"
"4544","제2종일반주거지역_01223","UQA122","제2종일반주거지역"," "," ","제2종일반주거지역"," ","37.4799523","127.0455706"
"4545","제1종일반주거지역_00139","UQA121","제1종일반주거지역"," "," ","제1종일반주거지역"," ","37.5320078","127.0744021"
"4661","제1종일반주거지역_00552","UQA121","제1종일반주거지역"," "," ","제1종일반주거지역"," ","37.6147857","126.905118"
"4662","준주거지역_4779","UQA130","준주거지역","32757","4256","준주거지역"," ","37.5803049","127.0878663"
"4664","제3종일반주거지역_00341","UQA123","제3종일반주거지역"," "," ","제3종일반주거지역"," ","37.6209584","127.0884548"
"4665","제2종일반주거지역(7층이하)_00425","UQA124","제2종일반주거지역(7층이하)"," "," ","제2종일반주거지역(7층이하)"," ","37.6463297","127.043669"
"4667","제2종일반주거지역_00380","UQA122","제2종일반주거지역"," "," ","제2종일반주거지역"," ","37.5872453","127.0116469"
"4668","준주거지역_4794","UQA130","준주거지역","104863","12000455","준주거지역"," ","37.5187659","126.9079955"
"5079","제2종일반주거지역_UQA12220130822651","UQA122","제2종일반주거지역","UQA12220130822651","58031649","제2종일반주거지역","20130808","37.5982991","127.0634371"
"5082","제2종일반주거지역(7층이하)_00639","UQA124","제2종일반주거지역(7층이하)"," "," ","제2종일반주거지역(7층이하)"," ","37.5691978","126.9086622"
"5084","제3종일반주거지역_00064","UQA123","제3종일반주거지역"," "," ","제3종일반주거지역"," ","37.5605071","126.9889686"
"5093","제2종일반주거지역(7층이하)_00882","UQA124","제2종일반주거지역(7층이하)"," "," ","제2종일반주거지역(7층이하)"," ","37.4806601","127.037104"
"5094","제1종일반주거지역_00641","UQA121","제1종일반주거지역"," "," ","제1종일반주거지역"," ","37.5760809","126.9344442"
"5231","제3종일반주거지역_00330","UQA123","제3종일반주거지역"," "," ","제3종일반주거지역"," ","37.6792412","127.0571429"
